URL,Family,CurrentIndexability,Clicks,Impressions,Position,ContentWords,UniqueContentAssessment,IntentAssessment,StrategicValue,FinalTier,FinalAction,RedirectDestination,Reason
"https://anotherseoguru.com/en/solutions/flooring/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Material comparison research precedes a local purchase.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Material comparison research precedes a local purchase."
"https://anotherseoguru.com/en/solutions/flooring/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/en/solutions/flooring/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/en/solutions/flooring/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/en/solutions/flooring/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/en/solutions/flooring/logo-design","industry-x-service","index","0","1","4","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/en/solutions/flooring/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Material comparison research precedes a local purchase.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Material comparison research precedes a local purchase."
"https://anotherseoguru.com/en/solutions/flooring/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Material comparison research precedes a local purchase.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Material comparison research precedes a local purchase."
"https://anotherseoguru.com/en/solutions/flooring/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/en/solutions/flooring/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Material comparison research precedes a local purchase.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Material comparison research precedes a local purchase."
"https://anotherseoguru.com/en/solutions/flooring/eshop-woocommerce","industry-x-service","index","0","1","3","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/en/solutions/flooring/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/flooring","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/en/solutions/cleaning-services/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Recurring local contracts; near-me intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Recurring local contracts; near-me intent."
"https://anotherseoguru.com/en/solutions/cleaning-services/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/cleaning-services","Redesign intent is served by the industry hub plus the redesign service page."
